MANDT,QMNUM,QMART,QMTXT,ARTPR,PRIOK,ERNAM,ERDAT,AENAM,AEDAT,MZEIT,QMDAT,QMNAM,STRMN,STRUR,LTRMN,LTRUR,WAERS,AUFNR,VERID
800,000000000375,YS   ,test                                    ,QM   ,1    ,I044286     ,2009-03-12 00:00:00,            ,None,2021-02-15 07:41:36,2009-03-12 00:00:00,None,2009-03-12 00:00:00,2021-02-15 07:41:36,2009-04-12 00:00:00,2021-02-15 07:41:36,       ,              ,      
800,000000000376,YS   ,test                                    ,QM   ,1    ,I044286     ,2009-03-12 00:00:00,            ,None,2021-02-15 07:43:07,2009-03-12 00:00:00,None,2009-03-12 00:00:00,2021-02-15 07:43:07,2009-04-12 00:00:00,2021-02-15 07:43:07,       ,              ,      
800,000000000384,F3   ,                                        ,QM   ,     ,I053956     ,2010-10-14 00:00:00,I053956     ,2010-10-14 00:00:00,2021-02-15 14:04:46,2010-03-25 00:00:00,None,2010-03-27 00:00:00,2021-02-15 14:04:46,None,2021-02-15 00:00:00,       ,              ,      
800,000000000385,F3   ,                                        ,QM   ,     ,I053956     ,2010-10-14 00:00:00,I053956     ,2010-10-14 00:00:00,2021-02-15 14:04:46,2010-04-27 00:00:00,None,2010-04-27 00:00:00,2021-02-15 14:04:46,None,2021-02-15 00:00:00,       ,              ,      
800,000000000386,F3   ,                                        ,QM   ,     ,I053956     ,2010-10-14 00:00:00,            ,None,2021-02-15 14:04:46,2010-05-28 00:00:00,None,2010-05-28 00:00:00,2021-02-15 14:04:46,None,2021-02-15 00:00:00,       ,              ,      
800,000000000387,F3   ,                                        ,QM   ,     ,I053956     ,2010-10-14 00:00:00,            ,None,2021-02-15 14:04:46,2010-06-16 00:00:00,None,2010-06-16 00:00:00,2021-02-15 14:04:46,None,2021-02-15 00:00:00,       ,              ,      
800,000000000388,F3   ,                                        ,QM   ,     ,I053956     ,2010-10-14 00:00:00,            ,None,2021-02-15 14:04:46,2009-12-07 00:00:00,None,2010-12-07 00:00:00,2021-02-15 14:04:46,None,2021-02-15 00:00:00,       ,              ,      
800,000000000389,F3   ,                                        ,QM   ,     ,I053956     ,2010-10-14 00:00:00,            ,None,2021-02-15 14:04:46,2010-08-15 00:00:00,None,2010-08-15 00:00:00,2021-02-15 14:04:46,None,2021-02-15 00:00:00,       ,              ,      
800,000000000390,F3   ,                                        ,QM   ,     ,I053956     ,2010-10-14 00:00:00,            ,None,2021-02-15 14:04:46,2010-09-09 00:00:00,None,2010-09-09 00:00:00,2021-02-15 14:04:46,None,2021-02-15 00:00:00,       ,              ,      
800,000000000391,F3   ,                                        ,QM   ,     ,I053956     ,2010-10-14 00:00:00,            ,None,2021-02-15 14:04:46,2010-10-10 00:00:00,None,2010-10-10 00:00:00,2021-02-15 14:04:46,None,2021-02-15 00:00:00,       ,              ,      
800,000000000394,F3   ,                                        ,QM   ,     ,I053956     ,2011-07-29 00:00:00,I053956     ,2011-07-29 00:00:00,2021-02-15 12:44:49,2011-07-29 00:00:00,None,2011-06-15 00:00:00,2021-02-15 12:44:49,None,2021-02-15 00:00:00,       ,              ,      
800,000000000395,F3   ,                                        ,QM   ,     ,I053956     ,2011-07-29 00:00:00,            ,None,2021-02-15 12:51:10,2011-07-29 00:00:00,None,2011-06-07 00:00:00,2021-02-15 12:51:10,None,2021-02-15 00:00:00,       ,              ,      
800,000000000396,F3   ,                                        ,QM   ,     ,I053956     ,2011-07-29 00:00:00,            ,None,2021-02-15 12:53:42,2011-07-29 00:00:00,None,2011-07-29 00:00:00,2021-02-15 12:53:42,None,2021-02-15 00:00:00,       ,              ,      
800,000000000397,F3   ,                                        ,QM   ,     ,I053956     ,2011-07-29 00:00:00,            ,None,2021-02-15 12:55:02,2011-07-29 00:00:00,None,2011-01-08 00:00:00,2021-02-15 12:55:02,None,2021-02-15 00:00:00,       ,              ,      
800,000000000404,F2   ,                                        ,QM   ,     ,D024180     ,2011-09-30 00:00:00,            ,None,2021-02-15 12:51:10,2011-07-29 00:00:00,None,2011-06-07 00:00:00,2021-02-15 12:51:10,None,2021-02-15 00:00:00,       ,              ,      
800,000000000405,F2   ,                                        ,QM   ,     ,D024180     ,2011-09-30 00:00:00,D024180     ,2011-09-30 00:00:00,2021-02-15 12:51:10,2011-07-29 00:00:00,None,2011-06-07 00:00:00,2021-02-15 12:51:10,None,2021-02-15 00:00:00,       ,              ,      
800,000000000406,F2   ,                                        ,QM   ,     ,D024180     ,2011-09-30 00:00:00,D024180     ,2011-09-30 00:00:00,2021-02-15 12:51:10,2011-07-29 00:00:00,None,2011-06-07 00:00:00,2021-02-15 12:51:10,None,2021-02-15 00:00:00,       ,              ,      
800,000000000407,F3   ,                                        ,QM   ,     ,D024180     ,2011-09-30 00:00:00,D024180     ,2011-09-30 00:00:00,2021-02-15 12:51:10,2011-07-29 00:00:00,None,2011-06-07 00:00:00,2021-02-15 12:51:10,None,2021-02-15 00:00:00,       ,              ,      
800,000000000414,Q1   ,this must be checked                    ,QM   ,     ,D058814     ,2012-11-13 00:00:00,D058814     ,2012-11-13 00:00:00,2021-02-15 15:25:24,2012-11-13 00:00:00,None,2012-11-13 00:00:00,2021-02-15 15:25:24,None,2021-02-15 00:00:00,       ,              ,      
800,000000000415,Q1   ,Problem mit Farbe                       ,QM   ,     ,D058814     ,2012-11-14 00:00:00,            ,None,2021-02-15 16:40:08,2012-12-11 00:00:00,None,2012-11-14 00:00:00,2021-02-15 09:47:23,None,2021-02-15 00:00:00,       ,              ,      
800,000000000434,F3   ,P-103 have salse data                   ,QM   ,3    ,CPF_PRODMGR ,2013-04-18 00:00:00,CPF_PRODMGR ,2013-04-30 00:00:00,2021-02-15 03:43:12,2013-04-18 00:00:00,None,2013-04-18 00:00:00,2021-02-15 03:43:12,2013-04-23 00:00:00,2021-02-15 03:43:12,       ,              ,      
800,000000000444,F3   ,Issues with the MB01 Product            ,QM   ,3    ,CPF_PRODMGR ,2013-04-30 00:00:00,CPF_PRODMGR ,2013-04-30 00:00:00,2021-02-15 02:50:22,2013-04-30 00:00:00,None,2013-04-30 00:00:00,2021-02-15 02:50:22,2013-06-05 00:00:00,2021-02-15 02:50:22,       ,              ,      
800,000000000445,F3   ,Issue with the sensor                   ,QM   ,2    ,CPF_PRODMGR ,2013-04-30 00:00:00,CPF_PRODMGR ,2013-04-30 00:00:00,2021-02-15 02:55:53,2013-04-30 00:00:00,None,2013-04-30 00:00:00,2021-02-15 02:55:53,2013-03-05 00:00:00,2021-02-15 02:55:53,       ,              ,      
800,000000000446,F3   ,Material Broken                         ,QM   ,     ,CPF_PRODMGR ,2013-04-30 00:00:00,CPF_PRODMGR ,2013-04-30 00:00:00,2021-02-15 03:14:36,2013-04-30 00:00:00,None,2013-04-30 00:00:00,2021-02-15 03:14:36,None,2021-02-15 00:00:00,       ,              ,      
800,000000000447,F3   ,Unknown error                           ,QM   ,2    ,CPF_PRODMGR ,2013-04-30 00:00:00,CPF_PRODMGR ,2013-04-30 00:00:00,2021-02-15 03:16:57,2013-04-30 00:00:00,None,2013-04-30 00:00:00,2021-02-15 03:16:57,2013-03-05 00:00:00,2021-02-15 03:16:57,       ,              ,      
800,000000000448,F3   ,Material Broken                         ,QM   ,2    ,CPF_PRODMGR ,2013-04-30 00:00:00,CPF_PRODMGR ,2013-04-30 00:00:00,2021-02-15 03:18:57,2013-04-30 00:00:00,None,2013-04-30 00:00:00,2021-02-15 03:18:57,2013-03-05 00:00:00,2021-02-15 03:18:57,       ,              ,      
800,000000000454,F2   ,Problem with Quality                    ,QM   ,2    ,CPF_PRODMGR ,2013-01-07 00:00:00,            ,None,2021-02-15 21:37:26,2013-06-30 00:00:00,None,2013-06-30 00:00:00,2021-02-15 21:37:26,2013-02-07 00:00:00,2021-02-15 21:37:26,       ,              ,      
800,000000000455,F3   ,P-103 have false data                   ,QM   ,3    ,CPF_PRODMGR ,2013-01-07 00:00:00,            ,None,2021-02-15 21:56:26,2013-06-30 00:00:00,None,2013-06-30 00:00:00,2021-02-15 21:56:26,2013-03-07 00:00:00,2021-02-15 21:56:26,       ,              ,      
800,000000000456,F3   ,P-103 have false data                   ,QM   ,3    ,CPF_PRODMGR ,2013-01-07 00:00:00,            ,None,2021-02-15 22:15:01,2013-06-30 00:00:00,None,2013-01-07 00:00:00,2021-02-15 22:15:01,2013-04-07 00:00:00,2021-02-15 22:15:01,       ,              ,      
800,000000000457,F3   ,                                        ,QM   ,2    ,CPF_PRODMGR ,2013-01-07 00:00:00,            ,None,2021-02-15 22:19:23,2013-06-30 00:00:00,None,2013-01-07 00:00:00,2021-02-15 22:19:23,2013-03-07 00:00:00,2021-02-15 22:19:23,       ,              ,      
800,000000000458,F3   ,                                        ,QM   ,2    ,CPF_PRODMGR ,2013-01-07 00:00:00,            ,None,2021-02-15 23:33:57,2013-06-30 00:00:00,None,2013-01-07 00:00:00,2021-02-15 23:33:57,2013-03-07 00:00:00,2021-02-15 23:33:57,       ,              ,      
800,000000000464,F3   ,                                        ,QM   ,     ,I065658     ,2014-03-02 00:00:00,            ,None,2021-02-15 08:06:38,2014-03-02 00:00:00,None,2014-03-02 00:00:00,2021-02-15 08:06:38,None,2021-02-15 00:00:00,       ,              ,      
800,000000000465,F3   ,                                        ,QM   ,     ,I065658     ,2014-03-02 00:00:00,            ,None,2021-02-15 08:34:32,2014-03-02 00:00:00,None,2014-03-02 00:00:00,2021-02-15 08:34:32,None,2021-02-15 00:00:00,       ,              ,      
800,000000000474,F3   ,                                        ,QM   ,     ,I065658     ,2014-02-13 00:00:00,            ,None,2021-02-15 13:05:52,2014-02-13 00:00:00,None,2014-02-13 00:00:00,2021-02-15 13:05:52,None,2021-02-15 00:00:00,       ,              ,      
800,000000000484,F2   ,Quality Notification created            ,QM   ,     ,C5162514    ,2014-03-19 00:00:00,I302690     ,2014-03-25 00:00:00,2021-02-15 07:17:35,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 07:17:35,None,2021-02-15 00:00:00,       ,              ,      
800,000000000485,F2   ,                                        ,QM   ,     ,I302690     ,2014-03-19 00:00:00,I302690     ,2014-03-25 00:00:00,2021-02-15 07:25:09,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 07:25:09,None,2021-02-15 00:00:00,       ,              ,      
800,000000000486,F2   ,                                        ,QM   ,     ,C5162514    ,2014-03-19 00:00:00,I302690     ,2014-03-25 00:00:00,2021-02-15 07:32:26,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 07:32:26,None,2021-02-15 00:00:00,       ,              ,      
800,000000000487,F2   ,                                        ,QM   ,     ,I302690     ,2014-03-19 00:00:00,I302690     ,2014-03-25 00:00:00,2021-02-15 07:42:28,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 07:42:28,None,2021-02-15 00:00:00,       ,              ,      
800,000000000488,F2   ,                                        ,QM   ,     ,C5162514    ,2014-03-19 00:00:00,TABASCOT    ,2014-03-19 00:00:00,2021-02-15 07:45:50,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 07:45:50,None,2021-02-15 00:00:00,       ,              ,      
800,000000000489,F2   ,                                        ,QM   ,     ,C5162514    ,2014-03-19 00:00:00,TABASCOT    ,2014-12-04 00:00:00,2021-02-15 07:53:50,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 07:53:50,None,2021-02-15 00:00:00,       ,              ,      
800,000000000490,F2   ,                                        ,QM   ,     ,C5162514    ,2014-03-19 00:00:00,I302690     ,2014-03-25 00:00:00,2021-02-15 07:53:56,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 07:53:56,None,2021-02-15 00:00:00,       ,              ,      
800,000000000493,F2   ,                                        ,QM   ,     ,C5162514    ,2014-03-19 00:00:00,I302690     ,2014-03-25 00:00:00,2021-02-15 08:25:21,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 08:25:21,None,2021-02-15 00:00:00,       ,              ,      
800,000000000494,F2   ,                                        ,QM   ,     ,C5162514    ,2014-03-19 00:00:00,I302690     ,2014-03-25 00:00:00,2021-02-15 08:31:19,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 08:31:19,None,2021-02-15 00:00:00,       ,              ,      
800,000000000495,F2   ,                                        ,QM   ,     ,C5162514    ,2014-03-19 00:00:00,I302690     ,2014-03-25 00:00:00,2021-02-15 09:48:08,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 09:48:08,None,2021-02-15 00:00:00,       ,              ,      
800,000000000496,F2   ,                                        ,QM   ,     ,C5162514    ,2014-03-19 00:00:00,I302690     ,2014-03-25 00:00:00,2021-02-15 09:59:37,2014-03-19 00:00:00,None,2014-03-19 00:00:00,2021-02-15 09:59:37,None,2021-02-15 00:00:00,       ,              ,      
800,000000000504,F3   ,Problem Complaint from SAP ME           ,QM   ,2    ,XMII_RFC    ,2014-03-24 00:00:00,            ,None,2021-02-15 08:59:38,2014-03-24 00:00:00,None,2014-03-24 00:00:00,2021-02-15 10:01:06,2014-03-26 00:00:00,2021-02-15 10:01:06,       ,              ,      
800,000000000505,F3   ,Problem Complaint from SAP ME           ,QM   ,2    ,XMII_RFC    ,2014-03-24 00:00:00,            ,None,2021-02-15 09:21:21,2014-03-24 00:00:00,None,2014-03-24 00:00:00,2021-02-15 10:23:00,2014-03-26 00:00:00,2021-02-15 10:23:00,       ,              ,      
800,000000000506,F2   ,                                        ,QM   ,     ,I302690     ,2014-03-25 00:00:00,I302690     ,2014-04-26 00:00:00,2021-02-15 18:39:02,2014-03-25 00:00:00,None,2014-03-25 00:00:00,2021-02-15 18:39:02,None,2021-02-15 00:00:00,       ,              ,      
800,000000000507,F2   ,                                        ,QM   ,     ,I302690     ,2014-03-26 00:00:00,I302690     ,2014-03-27 00:00:00,2021-02-15 18:52:30,2014-03-26 00:00:00,None,2014-03-26 00:00:00,2021-02-15 18:52:30,None,2021-02-15 00:00:00,       ,              ,      
800,000000000514,F2   ,                                        ,QM   ,     ,I302690     ,2014-04-26 00:00:00,I302690     ,2014-04-26 00:00:00,2021-02-15 17:56:29,2014-04-26 00:00:00,None,2014-04-26 00:00:00,2021-02-15 17:56:29,None,2021-02-15 00:00:00,       ,              ,      
800,000000000515,F2   ,                                        ,QM   ,     ,I302690     ,2014-04-26 00:00:00,            ,None,2021-02-15 18:16:50,2014-04-26 00:00:00,None,2014-04-26 00:00:00,2021-02-15 18:16:50,None,2021-02-15 00:00:00,       ,              ,      
800,000000000516,F2   ,                                        ,QM   ,     ,I302690     ,2014-04-28 00:00:00,            ,None,2021-02-15 12:06:04,2014-04-28 00:00:00,None,2014-04-28 00:00:00,2021-02-15 12:06:04,None,2021-02-15 00:00:00,       ,              ,      
800,000000000524,F2   ,                                        ,QM   ,     ,I302690     ,2014-08-05 00:00:00,            ,None,2021-02-15 14:05:12,2014-08-05 00:00:00,None,2014-08-05 00:00:00,2021-02-15 14:05:12,None,2021-02-15 00:00:00,       ,              ,      
800,000000000525,F2   ,                                        ,QM   ,     ,I302690     ,2014-08-05 00:00:00,            ,None,2021-02-15 14:13:56,2014-08-05 00:00:00,None,2014-08-05 00:00:00,2021-02-15 14:13:56,None,2021-02-15 00:00:00,       ,              ,      
800,000000000526,F2   ,                                        ,QM   ,     ,I302690     ,2014-08-05 00:00:00,            ,None,2021-02-15 14:30:58,2014-08-05 00:00:00,None,2014-08-05 00:00:00,2021-02-15 14:30:58,None,2021-02-15 00:00:00,       ,              ,      
800,000000000527,F2   ,                                        ,QM   ,     ,I302690     ,2014-09-05 00:00:00,            ,None,2021-02-15 11:58:52,2014-09-05 00:00:00,None,2014-09-05 00:00:00,2021-02-15 11:58:52,None,2021-02-15 00:00:00,       ,              ,      
800,000000000528,F2   ,                                        ,QM   ,     ,I302690     ,2014-09-05 00:00:00,            ,None,2021-02-15 14:36:08,2014-09-05 00:00:00,None,2014-09-05 00:00:00,2021-02-15 14:36:08,None,2021-02-15 00:00:00,       ,              ,      
800,000000000529,F2   ,                                        ,QM   ,     ,I302690     ,2014-09-05 00:00:00,            ,None,2021-02-15 14:39:54,2014-09-05 00:00:00,None,2014-09-05 00:00:00,2021-02-15 14:39:54,None,2021-02-15 00:00:00,       ,              ,      
800,000000000534,Q2   ,                                        ,QM   ,     ,I302690     ,2014-05-28 00:00:00,            ,None,2021-02-15 17:43:04,2014-05-28 00:00:00,None,2014-05-28 00:00:00,2021-02-15 17:43:04,None,2021-02-15 00:00:00,       ,              ,      
800,000000000535,F2   ,                                        ,QM   ,     ,I302690     ,2014-05-28 00:00:00,            ,None,2021-02-15 17:47:54,2014-05-28 00:00:00,None,2014-05-28 00:00:00,2021-02-15 17:47:54,None,2021-02-15 00:00:00,       ,              ,      
800,000000000536,Q2   ,                                        ,QM   ,     ,I302690     ,2014-05-28 00:00:00,            ,None,2021-02-15 17:48:20,2014-05-28 00:00:00,None,2014-05-28 00:00:00,2021-02-15 17:48:20,None,2021-02-15 00:00:00,       ,              ,      
800,000000000544,F3   ,                                        ,QM   ,     ,QM_TEST     ,2014-06-13 00:00:00,            ,None,2021-02-15 09:10:08,2014-06-13 00:00:00,None,2014-06-13 00:00:00,2021-02-15 09:10:08,None,2021-02-15 00:00:00,       ,              ,      
800,000000000554,F3   ,Problem Complaint from SAP ME           ,QM   ,2    ,XMII_RFC    ,2014-06-16 00:00:00,            ,None,2021-02-15 08:56:50,2014-06-16 00:00:00,None,2014-06-16 00:00:00,2021-02-15 10:57:08,2014-06-18 00:00:00,2021-02-15 10:57:08,       ,              ,      
800,000000000555,F3   ,                                        ,QM   ,2    ,C5188816    ,2014-06-20 00:00:00,C5188816    ,2014-06-20 00:00:00,2021-02-15 08:53:12,2014-06-20 00:00:00,None,2014-06-20 00:00:00,2021-02-15 09:01:18,2014-06-24 00:00:00,2021-02-15 09:01:18,       ,              ,      
800,000000000556,F3   ,                                        ,QM   ,2    ,C5188816    ,2014-06-20 00:00:00,C5188816    ,2014-06-20 00:00:00,2021-02-15 10:06:28,2014-06-20 00:00:00,None,2014-06-20 00:00:00,2021-02-15 10:07:03,2014-06-24 00:00:00,2021-02-15 10:07:03,       ,              ,      
800,000000000557,Q3   ,                                        ,QM   ,     ,C5188816    ,2014-06-20 00:00:00,QMUSER      ,2014-11-07 00:00:00,2021-02-15 10:52:35,2014-06-20 00:00:00,None,2014-06-20 00:00:00,2021-02-15 10:52:35,None,2021-02-15 00:00:00,       ,              ,      
800,000000000558,Q3   ,                                        ,QM   ,     ,C5188816    ,2014-06-20 00:00:00,            ,None,2021-02-15 11:01:03,2014-06-20 00:00:00,None,2014-06-20 00:00:00,2021-02-15 11:01:03,None,2021-02-15 00:00:00,       ,              ,      
800,000000000559,F3   ,                                        ,QM   ,2    ,C5188816    ,2014-06-20 00:00:00,C5188816    ,2014-06-20 00:00:00,2021-02-15 11:10:07,2014-06-20 00:00:00,None,2014-06-20 00:00:00,2021-02-15 11:10:52,2014-06-24 00:00:00,2021-02-15 11:10:52,       ,              ,      
